date,level,message,error
2024-08-11,INFO,Flight data URL constructed successfully,
2024-08-11,INFO,Selenium WebDriver for KLM started (Frankfurt - Palma de Mallorca),
2024-08-11,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Palma de Mallorca&date=11.08.2024,
2024-08-11,INFO,Accepted cookies successfully,
2024-08-11,INFO,One way flight selected successfully.,
2024-08-11,INFO,Clicked on an empty area.,
2024-08-11,INFO,Entered departure airport: Frankfurt,
2024-08-11,INFO,Entered destination airport: Palma de Mallorca,
2024-08-11,INFO,Entered departure date: 11.08.2024,
2024-08-11,INFO,Departure airport field is filled,
2024-08-11,INFO,Destination field is filled,
2024-08-11,INFO,Pressed Enter to search for flights,
2024-08-11,INFO,Successfully navigated to the search results page,
2024-08-11,INFO,Option selected from the dropdown,
2024-08-11,INFO,Economy option selected successfully,
2024-08-11,INFO,Price extracted successfully,
2024-08-11,INFO,Clicked button in the opened tab successfully,
2024-08-11,INFO,Total flight duration extracted successfully,
2024-08-11,INFO,Landing time extracted successfully,
2024-08-11,INFO,Departure time extracted successfully,
2024-08-11,INFO,Results saved to results/results_KLM.csv,
2024-08-11,INFO,Selenium WebDriver for KLM stopped,
2024-08-11,INFO,Flight data URL constructed successfully,
2024-08-11,INFO,Selenium WebDriver for KLM started (Frankfurt - Istanbul),
2024-08-11,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Istanbul&date=11.08.2024,
2024-08-11,INFO,Accepted cookies successfully,
2024-08-11,INFO,One way flight selected successfully.,
2024-08-11,INFO,Clicked on an empty area.,
2024-08-11,INFO,Entered departure airport: Frankfurt,
2024-08-11,INFO,Entered destination airport: Istanbul,
2024-08-11,INFO,Entered departure date: 11.08.2024,
2024-08-11,INFO,Departure airport field is filled,
2024-08-11,INFO,Destination field is filled,
2024-08-11,INFO,Pressed Enter to search for flights,
2024-08-11,INFO,Successfully navigated to the search results page,
2024-08-11,INFO,Option selected from the dropdown,
2024-08-11,INFO,Economy option selected successfully,
2024-08-11,INFO,Price extracted successfully,
2024-08-11,INFO,Clicked button in the opened tab successfully,
2024-08-11,INFO,Total flight duration extracted successfully,
2024-08-11,INFO,Landing time extracted successfully,
2024-08-11,INFO,Departure time extracted successfully,
2024-08-11,INFO,Results saved to results/results_KLM.csv,
2024-08-11,INFO,Selenium WebDriver for KLM stopped,
2024-08-11,INFO,Flight data URL constructed successfully,
2024-08-11,INFO,Selenium WebDriver for KLM started (Frankfurt - Dubai),
2024-08-11,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Dubai&date=11.08.2024,
2024-08-11,INFO,Accepted cookies successfully,
2024-08-11,INFO,One way flight selected successfully.,
2024-08-11,INFO,Clicked on an empty area.,
2024-08-11,INFO,Entered departure airport: Frankfurt,
2024-08-11,INFO,Entered destination airport: Dubai,
2024-08-11,INFO,Entered departure date: 11.08.2024,
2024-08-11,INFO,Departure airport field is filled,
2024-08-11,INFO,Destination field is filled,
2024-08-11,INFO,Pressed Enter to search for flights,
2024-08-11,INFO,Successfully navigated to the search results page,
2024-08-11,INFO,Option selected from the dropdown,
2024-08-11,INFO,Economy option selected successfully,
2024-08-11,INFO,Price extracted successfully,
2024-08-11,INFO,Clicked button in the opened tab successfully,
2024-08-11,INFO,Total flight duration extracted successfully,
2024-08-11,INFO,Landing time extracted successfully,
2024-08-11,INFO,Departure time extracted successfully,
2024-08-11,INFO,Results saved to results/results_KLM.csv,
2024-08-11,INFO,Selenium WebDriver for KLM stopped,
2024-08-11,INFO,Flight data URL constructed successfully,
2024-08-11,INFO,Selenium WebDriver for KLM started (Frankfurt - New York),
2024-08-11,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=New York&date=11.08.2024,
2024-08-11,INFO,Accepted cookies successfully,
2024-08-11,INFO,One way flight selected successfully.,
2024-08-11,INFO,Clicked on an empty area.,
2024-08-11,INFO,Entered departure airport: Frankfurt,
2024-08-11,INFO,Entered destination airport: New York,
2024-08-11,INFO,Entered departure date: 11.08.2024,
2024-08-11,INFO,Departure airport field is filled,
2024-08-11,INFO,Destination field is filled,
2024-08-11,INFO,Pressed Enter to search for flights,
2024-08-11,INFO,Successfully navigated to the search results page,
2024-08-11,INFO,Option selected from the dropdown,
2024-08-11,INFO,Economy option selected successfully,
2024-08-11,INFO,Price extracted successfully,
2024-08-11,INFO,Clicked button in the opened tab successfully,
2024-08-11,INFO,Total flight duration extracted successfully,
2024-08-11,INFO,Landing time extracted successfully,
2024-08-11,INFO,Departure time extracted successfully,
2024-08-11,INFO,Results saved to results/results_KLM.csv,
2024-08-11,INFO,Selenium WebDriver for KLM stopped,
2024-08-11,INFO,Flight data URL constructed successfully,
2024-08-11,INFO,Selenium WebDriver for KLM started (Frankfurt - Shanghai),
2024-08-11,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Shanghai&date=11.08.2024,
2024-08-11,INFO,Accepted cookies successfully,
2024-08-11,INFO,One way flight selected successfully.,
2024-08-11,INFO,Clicked on an empty area.,
2024-08-11,INFO,Entered departure airport: Frankfurt,
2024-08-11,INFO,Entered destination airport: Shanghai,
2024-08-11,INFO,Entered departure date: 11.08.2024,
2024-08-11,INFO,Departure airport field is filled,
2024-08-11,INFO,Destination field is filled,
2024-08-11,INFO,Pressed Enter to search for flights,
2024-08-11,INFO,Successfully navigated to the search results page,
2024-08-11,INFO,Option selected from the dropdown,
2024-08-11,INFO,Economy option selected successfully,
2024-08-11,INFO,Price extracted successfully,
2024-08-11,INFO,Clicked button in the opened tab successfully,
2024-08-11,INFO,Total flight duration extracted successfully,
2024-08-11,INFO,Landing time extracted successfully,
2024-08-11,INFO,Departure time extracted successfully,
2024-08-11,INFO,Results saved to results/results_KLM.csv,
2024-08-11,INFO,Selenium WebDriver for KLM stopped,
2024-08-12,INFO,Flight data URL constructed successfully,
2024-08-12,INFO,Selenium WebDriver for KLM started (Frankfurt - Berlin),
2024-08-12,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Berlin&date=12.08.2024,
2024-08-12,INFO,Accepted cookies successfully,
2024-08-12,INFO,One way flight selected successfully.,
2024-08-12,INFO,Clicked on an empty area.,
2024-08-12,INFO,Entered departure airport: Frankfurt,
2024-08-12,INFO,Entered destination airport: Berlin,
2024-08-12,INFO,Entered departure date: 12.08.2024,
2024-08-12,INFO,Departure airport field is filled,
2024-08-12,INFO,Destination field is filled,
2024-08-12,INFO,Pressed Enter to search for flights,
2024-08-12,INFO,Successfully navigated to the search results page,
2024-08-12,INFO,Option selected from the dropdown,
2024-08-12,INFO,Economy option selected successfully,
2024-08-12,INFO,Price extracted successfully,
2024-08-12,INFO,Clicked button in the opened tab successfully,
2024-08-12,INFO,Total flight duration extracted successfully,
2024-08-12,INFO,Landing time extracted successfully,
2024-08-12,INFO,Departure time extracted successfully,
2024-08-12,INFO,Results saved to results/results_KLM.csv,
2024-08-12,INFO,Selenium WebDriver for KLM stopped,
2024-08-12,INFO,Flight data URL constructed successfully,
2024-08-12,INFO,Selenium WebDriver for KLM started (Frankfurt - Hamburg),
2024-08-12,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Hamburg&date=12.08.2024,
2024-08-12,INFO,Accepted cookies successfully,
2024-08-12,INFO,One way flight selected successfully.,
2024-08-12,INFO,Clicked on an empty area.,
2024-08-12,INFO,Entered departure airport: Frankfurt,
2024-08-12,INFO,Entered destination airport: Hamburg,
2024-08-12,INFO,Entered departure date: 12.08.2024,
2024-08-12,INFO,Departure airport field is filled,
2024-08-12,INFO,Destination field is filled,
2024-08-12,INFO,Pressed Enter to search for flights,
2024-08-12,INFO,Successfully navigated to the search results page,
2024-08-12,INFO,Option selected from the dropdown,
2024-08-12,INFO,Economy option selected successfully,
2024-08-12,INFO,Price extracted successfully,
2024-08-12,INFO,Clicked button in the opened tab successfully,
2024-08-12,INFO,Total flight duration extracted successfully,
2024-08-12,INFO,Landing time extracted successfully,
2024-08-12,INFO,Departure time extracted successfully,
2024-08-12,INFO,Results saved to results/results_KLM.csv,
2024-08-12,INFO,Selenium WebDriver for KLM stopped,
2024-08-12,INFO,Flight data URL constructed successfully,
2024-08-12,INFO,Selenium WebDriver for KLM started (Frankfurt - München),
2024-08-12,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=München&date=12.08.2024,
2024-08-12,INFO,Accepted cookies successfully,
2024-08-12,INFO,One way flight selected successfully.,
2024-08-12,INFO,Clicked on an empty area.,
2024-08-12,INFO,Entered departure airport: Frankfurt,
2024-08-12,INFO,Entered destination airport: München,
2024-08-12,INFO,Entered departure date: 12.08.2024,
2024-08-12,INFO,Departure airport field is filled,
2024-08-12,INFO,Destination field is filled,
2024-08-12,INFO,Pressed Enter to search for flights,
2024-08-12,INFO,Successfully navigated to the search results page,
2024-08-12,INFO,Option selected from the dropdown,
2024-08-12,INFO,Economy option selected successfully,
2024-08-12,INFO,Price extracted successfully,
2024-08-12,INFO,Clicked button in the opened tab successfully,
2024-08-12,INFO,Total flight duration extracted successfully,
2024-08-12,INFO,Landing time extracted successfully,
2024-08-12,INFO,Departure time extracted successfully,
2024-08-12,INFO,Results saved to results/results_KLM.csv,
2024-08-12,INFO,Selenium WebDriver for KLM stopped,
2024-08-12,INFO,Flight data URL constructed successfully,
2024-08-12,INFO,Selenium WebDriver for KLM started (Frankfurt - London),
2024-08-12,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=London&date=12.08.2024,
2024-08-12,INFO,Accepted cookies successfully,
2024-08-12,INFO,One way flight selected successfully.,
2024-08-12,INFO,Clicked on an empty area.,
2024-08-12,INFO,Entered departure airport: Frankfurt,
2024-08-12,INFO,Entered destination airport: London,
2024-08-12,INFO,Entered departure date: 12.08.2024,
2024-08-12,INFO,Departure airport field is filled,
2024-08-12,INFO,Destination field is filled,
2024-08-12,INFO,Pressed Enter to search for flights,
2024-08-12,INFO,Successfully navigated to the search results page,
2024-08-12,INFO,Option selected from the dropdown,
2024-08-12,INFO,Economy option selected successfully,
2024-08-12,INFO,Price extracted successfully,
2024-08-12,INFO,Clicked button in the opened tab successfully,
2024-08-12,INFO,Total flight duration extracted successfully,
2024-08-12,INFO,Landing time extracted successfully,
2024-08-12,INFO,Departure time extracted successfully,
2024-08-12,INFO,Results saved to results/results_KLM.csv,
2024-08-12,INFO,Selenium WebDriver for KLM stopped,
2024-08-12,INFO,Flight data URL constructed successfully,
2024-08-12,INFO,Selenium WebDriver for KLM started (Frankfurt - Palma de Mallorca),
2024-08-12,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Palma de Mallorca&date=12.08.2024,
2024-08-12,INFO,Accepted cookies successfully,
2024-08-12,INFO,One way flight selected successfully.,
2024-08-12,INFO,Clicked on an empty area.,
2024-08-12,INFO,Entered departure airport: Frankfurt,
2024-08-12,INFO,Entered destination airport: Palma de Mallorca,
2024-08-12,INFO,Entered departure date: 12.08.2024,
2024-08-12,INFO,Departure airport field is filled,
2024-08-12,INFO,Destination field is filled,
2024-08-12,INFO,Pressed Enter to search for flights,
2024-08-12,INFO,Successfully navigated to the search results page,
2024-08-12,INFO,Option selected from the dropdown,
2024-08-12,INFO,Economy option selected successfully,
2024-08-12,INFO,Price extracted successfully,
2024-08-12,INFO,Clicked button in the opened tab successfully,
2024-08-12,INFO,Total flight duration extracted successfully,
2024-08-12,INFO,Landing time extracted successfully,
2024-08-12,INFO,Departure time extracted successfully,
2024-08-12,INFO,Results saved to results/results_KLM.csv,
2024-08-12,INFO,Selenium WebDriver for KLM stopped,
2024-08-12,INFO,Flight data URL constructed successfully,
2024-08-12,INFO,Selenium WebDriver for KLM started (Frankfurt - Istanbul),
2024-08-12,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Istanbul&date=12.08.2024,
2024-08-12,INFO,Accepted cookies successfully,
2024-08-12,INFO,One way flight selected successfully.,
2024-08-12,INFO,Clicked on an empty area.,
2024-08-12,INFO,Entered departure airport: Frankfurt,
2024-08-12,INFO,Entered destination airport: Istanbul,
2024-08-12,INFO,Entered departure date: 12.08.2024,
2024-08-12,INFO,Departure airport field is filled,
2024-08-12,INFO,Destination field is filled,
2024-08-12,INFO,Pressed Enter to search for flights,
2024-08-12,INFO,Successfully navigated to the search results page,
2024-08-12,INFO,Option selected from the dropdown,
2024-08-12,INFO,Economy option selected successfully,
2024-08-12,INFO,Price extracted successfully,
2024-08-12,INFO,Clicked button in the opened tab successfully,
2024-08-12,INFO,Total flight duration extracted successfully,
2024-08-12,INFO,Landing time extracted successfully,
2024-08-12,INFO,Departure time extracted successfully,
2024-08-12,INFO,Results saved to results/results_KLM.csv,
2024-08-12,INFO,Selenium WebDriver for KLM stopped,
2024-08-12,INFO,Flight data URL constructed successfully,
2024-08-12,INFO,Selenium WebDriver for KLM started (Frankfurt - Dubai),
2024-08-12,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Dubai&date=12.08.2024,
2024-08-12,INFO,Accepted cookies successfully,
2024-08-12,INFO,One way flight selected successfully.,
2024-08-12,INFO,Clicked on an empty area.,
2024-08-12,INFO,Entered departure airport: Frankfurt,
2024-08-12,INFO,Entered destination airport: Dubai,
2024-08-12,INFO,Entered departure date: 12.08.2024,
2024-08-12,INFO,Departure airport field is filled,
2024-08-12,INFO,Destination field is filled,
2024-08-12,INFO,Pressed Enter to search for flights,
2024-08-12,INFO,Successfully navigated to the search results page,
2024-08-12,INFO,Option selected from the dropdown,
2024-08-12,INFO,Economy option selected successfully,
2024-08-12,INFO,Price extracted successfully,
2024-08-12,INFO,Clicked button in the opened tab successfully,
2024-08-12,INFO,Total flight duration extracted successfully,
2024-08-12,INFO,Landing time extracted successfully,
2024-08-12,INFO,Departure time extracted successfully,
2024-08-12,INFO,Results saved to results/results_KLM.csv,
2024-08-12,INFO,Selenium WebDriver for KLM stopped,
2024-08-12,INFO,Flight data URL constructed successfully,
2024-08-12,INFO,Selenium WebDriver for KLM started (Frankfurt - New York),
2024-08-12,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=New York&date=12.08.2024,
2024-08-12,INFO,Accepted cookies successfully,
2024-08-12,INFO,One way flight selected successfully.,
2024-08-12,INFO,Clicked on an empty area.,
2024-08-12,INFO,Entered departure airport: Frankfurt,
2024-08-12,INFO,Entered destination airport: New York,
2024-08-12,INFO,Entered departure date: 12.08.2024,
2024-08-12,INFO,Departure airport field is filled,
2024-08-12,INFO,Destination field is filled,
2024-08-12,INFO,Pressed Enter to search for flights,
2024-08-12,INFO,Successfully navigated to the search results page,
2024-08-12,INFO,Option selected from the dropdown,
2024-08-12,INFO,Economy option selected successfully,
2024-08-12,INFO,Price extracted successfully,
2024-08-12,INFO,Clicked button in the opened tab successfully,
2024-08-12,INFO,Total flight duration extracted successfully,
2024-08-12,INFO,Landing time extracted successfully,
2024-08-12,INFO,Departure time extracted successfully,
2024-08-12,INFO,Results saved to results/results_KLM.csv,
2024-08-12,INFO,Selenium WebDriver for KLM stopped,
2024-08-12,INFO,Flight data URL constructed successfully,
2024-08-12,INFO,Selenium WebDriver for KLM started (Frankfurt - Shanghai),
2024-08-12,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Shanghai&date=12.08.2024,
2024-08-12,INFO,Accepted cookies successfully,
2024-08-12,INFO,One way flight selected successfully.,
2024-08-12,INFO,Clicked on an empty area.,
2024-08-12,INFO,Entered departure airport: Frankfurt,
2024-08-12,INFO,Entered destination airport: Shanghai,
2024-08-12,INFO,Entered departure date: 12.08.2024,
2024-08-12,INFO,Departure airport field is filled,
2024-08-12,INFO,Destination field is filled,
2024-08-12,INFO,Pressed Enter to search for flights,
2024-08-12,INFO,Successfully navigated to the search results page,
2024-08-12,INFO,Option selected from the dropdown,
2024-08-12,INFO,Economy option selected successfully,
2024-08-12,INFO,Price extracted successfully,
2024-08-12,INFO,Clicked button in the opened tab successfully,
2024-08-12,INFO,Total flight duration extracted successfully,
2024-08-12,INFO,Landing time extracted successfully,
2024-08-12,INFO,Departure time extracted successfully,
2024-08-12,INFO,Results saved to results/results_KLM.csv,
2024-08-12,INFO,Selenium WebDriver for KLM stopped,
2024-08-13,INFO,Flight data URL constructed successfully,
2024-08-13,INFO,Selenium WebDriver for KLM started (Frankfurt - Berlin),
2024-08-13,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Berlin&date=13.08.2024,
2024-08-13,INFO,Accepted cookies successfully,
2024-08-13,INFO,One way flight selected successfully.,
2024-08-13,INFO,Clicked on an empty area.,
2024-08-13,INFO,Entered departure airport: Frankfurt,
2024-08-13,INFO,Entered destination airport: Berlin,
2024-08-13,INFO,Entered departure date: 13.08.2024,
2024-08-13,INFO,Departure airport field is filled,
2024-08-13,INFO,Destination field is filled,
2024-08-13,INFO,Pressed Enter to search for flights,
2024-08-13,INFO,Successfully navigated to the search results page,
2024-08-13,INFO,Option selected from the dropdown,
2024-08-13,INFO,Economy option selected successfully,
2024-08-13,INFO,Price extracted successfully,
2024-08-13,INFO,Clicked button in the opened tab successfully,
2024-08-13,INFO,Total flight duration extracted successfully,
2024-08-13,INFO,Landing time extracted successfully,
2024-08-13,INFO,Departure time extracted successfully,
2024-08-13,INFO,Results saved to results/results_KLM.csv,
2024-08-13,INFO,Selenium WebDriver for KLM stopped,
2024-08-13,INFO,Flight data URL constructed successfully,
2024-08-13,INFO,Selenium WebDriver for KLM started (Frankfurt - Hamburg),
2024-08-13,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Hamburg&date=13.08.2024,
2024-08-13,INFO,Accepted cookies successfully,
2024-08-13,INFO,One way flight selected successfully.,
2024-08-13,INFO,Clicked on an empty area.,
2024-08-13,INFO,Entered departure airport: Frankfurt,
2024-08-13,INFO,Entered destination airport: Hamburg,
2024-08-13,INFO,Entered departure date: 13.08.2024,
2024-08-13,INFO,Departure airport field is filled,
2024-08-13,INFO,Destination field is filled,
2024-08-13,INFO,Pressed Enter to search for flights,
2024-08-13,INFO,Successfully navigated to the search results page,
2024-08-13,INFO,Option selected from the dropdown,
2024-08-13,INFO,Economy option selected successfully,
2024-08-13,INFO,Price extracted successfully,
2024-08-13,INFO,Clicked button in the opened tab successfully,
2024-08-13,INFO,Total flight duration extracted successfully,
2024-08-13,INFO,Landing time extracted successfully,
2024-08-13,INFO,Departure time extracted successfully,
2024-08-13,INFO,Results saved to results/results_KLM.csv,
2024-08-13,INFO,Selenium WebDriver for KLM stopped,
2024-08-13,INFO,Flight data URL constructed successfully,
2024-08-13,INFO,Selenium WebDriver for KLM started (Frankfurt - München),
2024-08-13,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=München&date=13.08.2024,
2024-08-13,INFO,Accepted cookies successfully,
2024-08-13,INFO,One way flight selected successfully.,
2024-08-13,INFO,Clicked on an empty area.,
2024-08-13,INFO,Entered departure airport: Frankfurt,
2024-08-13,INFO,Entered destination airport: München,
2024-08-13,INFO,Entered departure date: 13.08.2024,
2024-08-13,INFO,Departure airport field is filled,
2024-08-13,INFO,Destination field is filled,
2024-08-13,INFO,Pressed Enter to search for flights,
2024-08-13,INFO,Successfully navigated to the search results page,
2024-08-13,INFO,Option selected from the dropdown,
2024-08-13,INFO,Economy option selected successfully,
2024-08-13,INFO,Price extracted successfully,
2024-08-13,INFO,Clicked button in the opened tab successfully,
2024-08-13,INFO,Total flight duration extracted successfully,
2024-08-13,INFO,Landing time extracted successfully,
2024-08-13,INFO,Departure time extracted successfully,
2024-08-13,INFO,Results saved to results/results_KLM.csv,
2024-08-13,INFO,Selenium WebDriver for KLM stopped,
2024-08-13,INFO,Flight data URL constructed successfully,
2024-08-13,INFO,Selenium WebDriver for KLM started (Frankfurt - London),
2024-08-13,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=London&date=13.08.2024,
2024-08-13,INFO,Accepted cookies successfully,
2024-08-13,INFO,One way flight selected successfully.,
2024-08-13,INFO,Clicked on an empty area.,
2024-08-13,INFO,Entered departure airport: Frankfurt,
2024-08-13,INFO,Entered destination airport: London,
2024-08-13,INFO,Entered departure date: 13.08.2024,
2024-08-13,INFO,Departure airport field is filled,
2024-08-13,INFO,Destination field is filled,
2024-08-13,INFO,Pressed Enter to search for flights,
2024-08-13,INFO,Successfully navigated to the search results page,
2024-08-13,INFO,Option selected from the dropdown,
2024-08-13,INFO,Economy option selected successfully,
2024-08-13,INFO,Price extracted successfully,
2024-08-13,INFO,Clicked button in the opened tab successfully,
2024-08-13,INFO,Total flight duration extracted successfully,
2024-08-13,INFO,Landing time extracted successfully,
2024-08-13,INFO,Departure time extracted successfully,
2024-08-13,INFO,Results saved to results/results_KLM.csv,
2024-08-13,INFO,Selenium WebDriver for KLM stopped,
2024-08-13,INFO,Flight data URL constructed successfully,
2024-08-13,INFO,Selenium WebDriver for KLM started (Frankfurt - Palma de Mallorca),
2024-08-13,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Palma de Mallorca&date=13.08.2024,
2024-08-13,INFO,Accepted cookies successfully,
2024-08-13,INFO,One way flight selected successfully.,
2024-08-13,INFO,Clicked on an empty area.,
2024-08-13,INFO,Entered departure airport: Frankfurt,
2024-08-13,INFO,Entered destination airport: Palma de Mallorca,
2024-08-13,INFO,Entered departure date: 13.08.2024,
2024-08-13,INFO,Departure airport field is filled,
2024-08-13,INFO,Destination field is filled,
2024-08-13,INFO,Pressed Enter to search for flights,
2024-08-13,INFO,Successfully navigated to the search results page,
2024-08-13,INFO,Option selected from the dropdown,
2024-08-13,INFO,Economy option selected successfully,
2024-08-13,INFO,Price extracted successfully,
2024-08-13,INFO,Clicked button in the opened tab successfully,
2024-08-13,INFO,Total flight duration extracted successfully,
2024-08-13,INFO,Landing time extracted successfully,
2024-08-13,INFO,Departure time extracted successfully,
2024-08-13,INFO,Results saved to results/results_KLM.csv,
2024-08-13,INFO,Selenium WebDriver for KLM stopped,
2024-08-13,INFO,Flight data URL constructed successfully,
2024-08-13,INFO,Selenium WebDriver for KLM started (Frankfurt - Istanbul),
2024-08-13,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Istanbul&date=13.08.2024,
2024-08-13,INFO,Accepted cookies successfully,
2024-08-13,INFO,One way flight selected successfully.,
2024-08-13,INFO,Clicked on an empty area.,
2024-08-13,INFO,Entered departure airport: Frankfurt,
2024-08-13,INFO,Entered destination airport: Istanbul,
2024-08-13,INFO,Entered departure date: 13.08.2024,
2024-08-13,INFO,Departure airport field is filled,
2024-08-13,INFO,Destination field is filled,
2024-08-13,INFO,Pressed Enter to search for flights,
2024-08-13,INFO,Successfully navigated to the search results page,
2024-08-13,INFO,Option selected from the dropdown,
2024-08-13,INFO,Economy option selected successfully,
2024-08-13,INFO,Price extracted successfully,
2024-08-13,INFO,Clicked button in the opened tab successfully,
2024-08-13,INFO,Total flight duration extracted successfully,
2024-08-13,INFO,Landing time extracted successfully,
2024-08-13,INFO,Departure time extracted successfully,
2024-08-13,INFO,Results saved to results/results_KLM.csv,
2024-08-13,INFO,Selenium WebDriver for KLM stopped,
2024-08-13,INFO,Flight data URL constructed successfully,
2024-08-13,INFO,Selenium WebDriver for KLM started (Frankfurt - Dubai),
2024-08-13,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Dubai&date=13.08.2024,
2024-08-13,INFO,Accepted cookies successfully,
2024-08-13,INFO,One way flight selected successfully.,
2024-08-13,INFO,Clicked on an empty area.,
2024-08-13,INFO,Entered departure airport: Frankfurt,
2024-08-13,INFO,Entered destination airport: Dubai,
2024-08-13,INFO,Entered departure date: 13.08.2024,
2024-08-13,INFO,Departure airport field is filled,
2024-08-13,INFO,Destination field is filled,
2024-08-13,INFO,Pressed Enter to search for flights,
2024-08-13,INFO,Successfully navigated to the search results page,
2024-08-13,INFO,Option selected from the dropdown,
2024-08-13,INFO,Economy option selected successfully,
2024-08-13,INFO,Price extracted successfully,
2024-08-13,INFO,Clicked button in the opened tab successfully,
2024-08-13,INFO,Total flight duration extracted successfully,
2024-08-13,INFO,Landing time extracted successfully,
2024-08-13,INFO,Departure time extracted successfully,
2024-08-13,INFO,Results saved to results/results_KLM.csv,
2024-08-13,INFO,Selenium WebDriver for KLM stopped,
2024-08-13,INFO,Flight data URL constructed successfully,
2024-08-13,INFO,Selenium WebDriver for KLM started (Frankfurt - New York),
2024-08-13,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=New York&date=13.08.2024,
2024-08-13,INFO,Accepted cookies successfully,
2024-08-13,INFO,One way flight selected successfully.,
2024-08-13,INFO,Clicked on an empty area.,
2024-08-13,INFO,Entered departure airport: Frankfurt,
2024-08-13,INFO,Entered destination airport: New York,
2024-08-13,INFO,Entered departure date: 13.08.2024,
2024-08-13,INFO,Departure airport field is filled,
2024-08-13,INFO,Destination field is filled,
2024-08-13,INFO,Pressed Enter to search for flights,
2024-08-13,INFO,Successfully navigated to the search results page,
2024-08-13,INFO,Option selected from the dropdown,
2024-08-13,INFO,Economy option selected successfully,
2024-08-13,INFO,Price extracted successfully,
2024-08-13,INFO,Clicked button in the opened tab successfully,
2024-08-13,INFO,Total flight duration extracted successfully,
2024-08-13,INFO,Landing time extracted successfully,
2024-08-13,INFO,Departure time extracted successfully,
2024-08-13,INFO,Results saved to results/results_KLM.csv,
2024-08-13,INFO,Selenium WebDriver for KLM stopped,
2024-08-13,INFO,Flight data URL constructed successfully,
2024-08-13,INFO,Selenium WebDriver for KLM started (Frankfurt - Shanghai),
2024-08-13,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Shanghai&date=13.08.2024,
2024-08-13,INFO,Accepted cookies successfully,
2024-08-13,INFO,One way flight selected successfully.,
2024-08-13,INFO,Clicked on an empty area.,
2024-08-13,INFO,Entered departure airport: Frankfurt,
2024-08-13,INFO,Entered destination airport: Shanghai,
2024-08-13,INFO,Entered departure date: 13.08.2024,
2024-08-13,INFO,Departure airport field is filled,
2024-08-13,INFO,Destination field is filled,
2024-08-13,INFO,Pressed Enter to search for flights,
2024-08-13,INFO,Successfully navigated to the search results page,
2024-08-13,INFO,Option selected from the dropdown,
2024-08-13,INFO,Economy option selected successfully,
2024-08-13,INFO,Price extracted successfully,
2024-08-13,INFO,Clicked button in the opened tab successfully,
2024-08-13,INFO,Total flight duration extracted successfully,
2024-08-13,INFO,Landing time extracted successfully,
2024-08-13,INFO,Departure time extracted successfully,
2024-08-13,INFO,Results saved to results/results_KLM.csv,
2024-08-13,INFO,Selenium WebDriver for KLM stopped,
2024-08-14,INFO,Flight data URL constructed successfully,
2024-08-14,INFO,Selenium WebDriver for KLM started (Frankfurt - Berlin),
2024-08-14,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Berlin&date=14.08.2024,
2024-08-14,INFO,Accepted cookies successfully,
2024-08-14,INFO,One way flight selected successfully.,
2024-08-14,INFO,Clicked on an empty area.,
2024-08-14,INFO,Entered departure airport: Frankfurt,
2024-08-14,INFO,Entered destination airport: Berlin,
2024-08-14,INFO,Entered departure date: 14.08.2024,
2024-08-14,INFO,Departure airport field is filled,
2024-08-14,INFO,Destination field is filled,
2024-08-14,INFO,Pressed Enter to search for flights,
2024-08-14,INFO,Successfully navigated to the search results page,
2024-08-14,INFO,Option selected from the dropdown,
2024-08-14,INFO,Economy option selected successfully,
2024-08-14,INFO,Price extracted successfully,
2024-08-14,INFO,Clicked button in the opened tab successfully,
2024-08-14,INFO,Total flight duration extracted successfully,
2024-08-14,INFO,Landing time extracted successfully,
